DayOfWeek,DOT_ID_Operating_Airline,OriginWac,DestWac,Distance,CRSDepTime,CRSArrTime,DepDelayMinutes,ArrDelayMinutes
6,20452,22,33,1207.0,835,1206,0.0,0.0
6,20452,22,33,1207.0,833,1204,0.0,0.0
6,20452,22,33,1207.0,833,1204,106.0,106.0
6,20452,22,33,1207.0,833,1204,0.0,0.0
5,20452,52,22,585.0,1114,1315,0.0,0.0
7,20452,52,22,585.0,1114,1315,0.0,0.0
1,20452,52,22,585.0,1114,1315,0.0,0.0
2,20452,52,22,585.0,1114,1315,0.0,0.0
3,20452,52,22,585.0,1114,1315,0.0,0.0
4,20452,52,22,585.0,1114,1315,0.0,0.0
5,20452,52,22,585.0,1114,1315,0.0,0.0
7,20452,52,22,585.0,1114,1315,0.0,0.0
1,20452,52,22,585.0,1114,1315,0.0,0.0
2,20452,52,22,585.0,1114,1315,0.0,0.0
3,20452,52,22,585.0,1114,1315,0.0,0.0
4,20452,52,22,585.0,1114,1315,0.0,6.0
5,20452,52,22,585.0,1114,1315,0.0,0.0
7,20452,52,22,585.0,1114,1315,55.0,51.0
1,20452,52,22,585.0,1114,1315,100.0,146.0
2,20452,52,22,585.0,1114,1315,0.0,0.0
3,20452,52,22,585.0,1114,1315,0.0,0.0
4,20452,52,22,585.0,1114,1315,0.0,0.0
5,20452,52,22,585.0,1114,1315,0.0,0.0
7,20452,52,22,585.0,1114,1315,0.0,0.0
1,20452,52,22,585.0,1114,1315,40.0,76.0
2,20452,52,22,585.0,1114,1315,0.0,0.0
3,20452,52,22,585.0,1114,1315,27.0,9.0
4,20452,52,22,585.0,1114,1315,0.0,0.0
5,20452,52,22,585.0,1114,1315,0.0,0.0
7,20452,52,22,585.0,1114,1315,0.0,0.0
5,20452,22,52,585.0,759,1009,0.0,0.0
1,20452,22,52,585.0,759,1009,0.0,0.0
2,20452,22,52,585.0,759,1009,0.0,0.0
3,20452,22,52,585.0,759,1009,0.0,0.0
4,20452,22,52,585.0,759,1009,0.0,0.0
5,20452,22,52,585.0,759,1009,0.0,0.0
6,20452,22,52,585.0,948,1156,0.0,0.0
1,20452,22,52,585.0,759,1009,0.0,0.0
2,20452,22,52,585.0,759,1009,0.0,0.0
3,20452,22,52,585.0,759,1009,0.0,0.0
4,20452,22,52,585.0,759,1009,0.0,0.0
5,20452,22,52,585.0,759,1009,0.0,0.0
6,20452,22,52,585.0,948,1156,1.0,7.0
1,20452,22,52,585.0,759,1009,25.0,45.0
2,20452,22,52,585.0,759,1009,0.0,0.0
3,20452,22,52,585.0,759,1009,0.0,0.0
4,20452,22,52,585.0,759,1009,0.0,0.0
5,20452,22,52,585.0,759,1009,0.0,0.0
6,20452,22,52,585.0,948,1156,0.0,0.0
1,20452,22,52,585.0,759,1009,0.0,77.0
2,20452,22,52,585.0,759,1009,0.0,3.0
3,20452,22,52,585.0,759,1009,0.0,0.0
4,20452,22,52,585.0,759,1009,0.0,1.0
5,20452,22,52,585.0,759,1009,0.0,0.0
6,20452,22,52,585.0,948,1156,0.0,28.0
5,20452,37,36,88.0,1930,2031,160.0,147.0
1,20452,37,36,88.0,1930,2031,83.0,79.0
4,20452,37,36,88.0,1930,2031,0.0,54.0
5,20452,37,36,88.0,1930,2031,0.0,24.0
7,20452,37,36,88.0,1930,2031,0.0,0.0
1,20452,37,36,88.0,1930,2031,0.0,0.0
4,20452,37,36,88.0,1930,2031,56.0,71.0
5,20452,37,36,88.0,1930,2031,20.0,13.0
7,20452,37,36,88.0,1930,2031,0.0,0.0
1,20452,37,36,88.0,1930,2031,83.0,78.0
5,20452,37,36,88.0,1930,2031,0.0,0.0
7,20452,37,36,88.0,1930,2031,50.0,49.0
1,20452,37,36,88.0,1930,2031,32.0,41.0
4,20452,37,36,88.0,1930,2031,0.0,6.0
5,20452,37,36,88.0,1930,2031,91.0,88.0
7,20452,37,36,88.0,1930,2031,105.0,115.0
5,20452,36,37,88.0,1805,1859,0.0,0.0
1,20452,36,37,88.0,1805,1859,0.0,65.0
4,20452,36,37,88.0,1805,1859,0.0,0.0
5,20452,36,37,88.0,1805,1859,0.0,11.0
7,20452,36,37,88.0,1805,1859,0.0,0.0
1,20452,36,37,88.0,1805,1859,0.0,0.0
4,20452,36,37,88.0,1805,1859,0.0,0.0
5,20452,36,37,88.0,1805,1859,0.0,9.0
7,20452,36,37,88.0,1805,1859,0.0,0.0
1,20452,36,37,88.0,1805,1859,2.0,0.0
4,20452,36,37,88.0,1805,1859,3.0,0.0
5,20452,36,37,88.0,1805,1859,0.0,0.0
7,20452,36,37,88.0,1805,1859,0.0,29.0
1,20452,36,37,88.0,1805,1859,0.0,19.0
4,20452,36,37,88.0,1805,1859,0.0,0.0
5,20452,36,37,88.0,1805,1859,0.0,0.0
7,20452,36,37,88.0,1805,1859,101.0,89.0
7,20452,38,44,310.0,1130,1251,28.0,45.0
7,20452,54,38,523.0,715,859,0.0,0.0
7,20452,54,38,523.0,715,859,0.0,0.0
7,20452,54,38,523.0,715,859,0.0,0.0
7,20452,54,38,523.0,715,859,0.0,0.0
7,20452,54,38,523.0,715,859,0.0,0.0
6,20452,22,67,1502.0,1001,1245,0.0,0.0
6,20452,22,67,1502.0,1001,1245,0.0,0.0
6,20452,22,67,1502.0,1001,1245,0.0,0.0
6,20452,22,67,1502.0,1001,1245,0.0,32.0
6,20452,22,67,1502.0,1001,1245,0.0,0.0
6,20452,67,22,1502.0,1315,1928,0.0,0.0
6,20452,67,22,1502.0,1315,1928,16.0,0.0
6,20452,67,22,1502.0,1315,1928,7.0,0.0
6,20452,67,22,1502.0,1315,1928,1063.0,1037.0
6,20452,67,22,1502.0,1315,1928,0.0,0.0
5,20452,13,38,405.0,1711,1900,0.0,0.0
7,20452,13,38,405.0,1711,1900,0.0,0.0
1,20452,13,38,405.0,1711,1900,0.0,0.0
4,20452,13,38,405.0,1711,1900,0.0,0.0
5,20452,13,38,405.0,1711,1900,0.0,0.0
6,20452,13,38,405.0,1711,1900,0.0,0.0
7,20452,13,38,405.0,1711,1900,0.0,10.0
1,20452,13,38,405.0,1711,1900,0.0,0.0
4,20452,13,38,405.0,1711,1900,0.0,0.0
5,20452,13,38,405.0,1711,1900,0.0,0.0
6,20452,13,38,405.0,1711,1900,135.0,132.0
7,20452,13,38,405.0,1711,1900,0.0,0.0
1,20452,13,38,405.0,1711,1900,38.0,26.0
4,20452,13,38,405.0,1711,1900,129.0,115.0
5,20452,13,38,405.0,1711,1900,9.0,0.0
6,20452,13,38,405.0,1711,1900,0.0,0.0
7,20452,13,38,405.0,1711,1900,0.0,0.0
5,20452,13,38,405.0,1711,1900,0.0,0.0
6,20452,13,38,405.0,1711,1900,10.0,0.0
7,20452,13,38,405.0,1711,1900,0.0,0.0
5,20452,38,13,405.0,1459,1635,12.0,0.0
6,20452,38,13,405.0,1459,1635,0.0,11.0
7,20452,38,13,405.0,1500,1636,0.0,0.0
1,20452,38,13,405.0,1459,1635,0.0,3.0
4,20452,38,13,405.0,1459,1635,0.0,0.0
5,20452,38,13,405.0,1459,1635,0.0,0.0
6,20452,38,13,405.0,1459,1635,0.0,0.0
7,20452,38,13,405.0,1500,1636,0.0,0.0
1,20452,38,13,405.0,1459,1635,0.0,0.0
4,20452,38,13,405.0,1459,1635,0.0,0.0
5,20452,38,13,405.0,1459,1635,0.0,0.0
6,20452,38,13,405.0,1459,1635,61.0,76.0
7,20452,38,13,405.0,1500,1636,0.0,0.0
1,20452,38,13,405.0,1459,1635,23.0,30.0
4,20452,38,13,405.0,1459,1635,107.0,138.0
5,20452,38,13,405.0,1459,1635,7.0,19.0
6,20452,38,13,405.0,1459,1635,0.0,0.0
7,20452,38,13,405.0,1500,1636,0.0,0.0
4,20452,38,13,405.0,1459,1635,129.0,134.0
5,20452,38,13,405.0,1459,1635,0.0,0.0
6,20452,38,13,405.0,1459,1635,0.0,9.0
7,20452,38,13,405.0,1500,1636,1.0,0.0
2,20452,38,36,227.0,1525,1641,37.0,39.0
3,20452,38,36,227.0,1525,1641,5.0,19.0
2,20452,38,36,227.0,1525,1641,13.0,3.0
3,20452,38,36,227.0,1525,1641,0.0,4.0
2,20452,38,36,227.0,1525,1641,140.0,129.0
3,20452,38,36,227.0,1525,1641,7.0,0.0
2,20452,38,36,227.0,1525,1641,8.0,21.0
3,20452,38,36,227.0,1525,1641,2.0,0.0
5,20452,44,22,425.0,1130,1319,0.0,0.0
6,20452,44,22,425.0,1130,1319,0.0,0.0
7,20452,44,22,425.0,1130,1319,2.0,0.0
1,20452,44,22,425.0,1130,1319,0.0,0.0
2,20452,44,22,425.0,1130,1319,0.0,0.0
3,20452,44,22,425.0,1130,1319,0.0,0.0
4,20452,44,22,425.0,1130,1319,25.0,8.0
5,20452,44,22,425.0,1130,1319,0.0,0.0
6,20452,44,22,425.0,1130,1319,0.0,0.0
7,20452,44,22,425.0,1130,1319,0.0,0.0
1,20452,44,22,425.0,1130,1319,0.0,0.0
2,20452,44,22,425.0,1130,1319,94.0,82.0
3,20452,44,22,425.0,1130,1319,0.0,0.0
4,20452,44,22,425.0,1130,1319,0.0,0.0
5,20452,44,22,425.0,1130,1319,0.0,0.0
6,20452,44,22,425.0,1130,1319,0.0,0.0
7,20452,44,22,425.0,1130,1319,0.0,0.0
1,20452,44,22,425.0,1130,1319,55.0,64.0
2,20452,44,22,425.0,1130,1319,0.0,0.0
3,20452,44,22,425.0,1130,1319,0.0,0.0
4,20452,44,22,425.0,1130,1319,0.0,0.0
5,20452,44,22,425.0,1130,1319,0.0,0.0
6,20452,44,22,425.0,1130,1319,0.0,0.0
7,20452,44,22,425.0,1130,1319,0.0,0.0
1,20452,44,22,425.0,1130,1319,71.0,96.0
2,20452,44,22,425.0,1130,1319,68.0,53.0
3,20452,44,22,425.0,1130,1319,0.0,0.0
4,20452,44,22,425.0,1130,1319,0.0,0.0
5,20452,44,22,425.0,1130,1319,0.0,0.0
6,20452,44,22,425.0,1130,1319,10.0,0.0
7,20452,44,22,425.0,1130,1319,0.0,0.0
5,20452,22,38,290.0,1439,1604,0.0,1.0
6,20452,22,38,290.0,1459,1636,0.0,2.0
7,20452,22,38,290.0,1439,1604,36.0,28.0
1,20452,22,38,290.0,1439,1604,0.0,0.0
2,20452,22,38,290.0,1439,1604,14.0,4.0
3,20452,22,38,290.0,1439,1604,0.0,0.0
4,20452,22,38,290.0,1439,1604,0.0,0.0
5,20452,22,38,290.0,1439,1604,0.0,0.0
6,20452,22,38,290.0,1459,1636,119.0,144.0
7,20452,22,38,290.0,1439,1604,0.0,0.0
1,20452,22,38,290.0,1439,1604,0.0,0.0
2,20452,22,38,290.0,1439,1604,0.0,0.0
4,20452,22,38,290.0,1439,1604,0.0,0.0
5,20452,22,38,290.0,1439,1604,55.0,112.0
6,20452,22,38,290.0,1529,1700,0.0,0.0
7,20452,22,38,290.0,1439,1604,3.0,0.0
1,20452,22,38,290.0,1439,1604,1.0,0.0
2,20452,22,38,290.0,1439,1604,38.0,36.0
3,20452,22,38,290.0,1439,1604,3.0,0.0
4,20452,22,38,290.0,1439,1604,0.0,55.0
5,20452,22,38,290.0,1439,1604,0.0,0.0
6,20452,22,38,290.0,1529,1700,0.0,0.0
7,20452,22,38,290.0,1439,1604,175.0,205.0
1,20452,22,38,290.0,1439,1604,311.0,337.0
3,20452,22,38,290.0,1439,1604,13.0,3.0
4,20452,22,38,290.0,1439,1604,0.0,0.0
5,20452,22,38,290.0,1439,1604,2.0,0.0
6,20452,22,38,290.0,1529,1700,0.0,17.0
7,20452,22,38,290.0,1439,1604,0.0,34.0
5,20452,42,23,588.0,754,945,4.0,4.0
6,20452,42,23,588.0,754,945,0.0,0.0
7,20452,42,23,588.0,754,945,0.0,0.0
1,20452,42,23,588.0,754,945,0.0,0.0
2,20452,42,23,588.0,754,945,0.0,0.0
3,20452,42,23,588.0,754,945,0.0,0.0
4,20452,42,23,588.0,754,945,0.0,1.0
5,20452,42,23,588.0,754,945,0.0,0.0
6,20452,42,23,588.0,754,945,0.0,0.0
7,20452,42,23,588.0,754,945,0.0,0.0
1,20452,42,23,588.0,754,945,0.0,0.0
2,20452,42,23,588.0,754,945,0.0,0.0
3,20452,42,23,588.0,754,945,0.0,0.0
4,20452,42,23,588.0,754,945,0.0,0.0
5,20452,42,23,588.0,754,945,0.0,0.0
6,20452,42,23,588.0,754,945,0.0,0.0
7,20452,42,23,588.0,754,945,0.0,0.0
1,20452,42,23,588.0,754,945,0.0,0.0
2,20452,42,23,588.0,754,945,0.0,0.0
3,20452,42,23,588.0,754,945,8.0,5.0
4,20452,42,23,588.0,754,945,0.0,0.0
5,20452,42,23,588.0,754,945,0.0,14.0
6,20452,42,23,588.0,754,945,0.0,0.0
7,20452,42,23,588.0,754,945,0.0,0.0
1,20452,42,23,588.0,754,945,0.0,9.0
2,20452,42,23,588.0,754,945,0.0,0.0
3,20452,42,23,588.0,754,945,40.0,35.0
4,20452,42,23,588.0,754,945,6.0,5.0
5,20452,42,23,588.0,754,945,0.0,3.0
6,20452,42,23,588.0,754,945,0.0,0.0
7,20452,42,23,588.0,754,945,19.0,5.0
7,20452,44,22,479.0,1738,1929,0.0,0.0
1,20452,44,22,479.0,1738,1929,0.0,0.0
2,20452,44,22,479.0,1738,1929,0.0,4.0
3,20452,44,22,479.0,1738,1929,0.0,0.0
4,20452,44,22,479.0,1738,1929,0.0,0.0
5,20452,44,22,479.0,1738,1929,0.0,0.0
7,20452,44,22,479.0,1738,1929,7.0,3.0
1,20452,44,22,479.0,1738,1929,0.0,0.0
3,20452,44,22,479.0,1738,1929,0.0,0.0
4,20452,44,22,479.0,1738,1929,0.0,0.0
5,20452,44,22,479.0,1738,1929,0.0,0.0
7,20452,44,22,479.0,1738,1929,0.0,0.0
2,20452,44,22,479.0,1738,1929,0.0,0.0
3,20452,44,22,479.0,1738,1929,0.0,0.0
4,20452,44,22,479.0,1738,1929,0.0,0.0
7,20452,44,22,479.0,1738,1929,0.0,0.0
2,20452,44,22,479.0,1738,1929,0.0,0.0
3,20452,44,22,479.0,1738,1929,8.0,6.0
4,20452,44,22,479.0,1738,1929,3.0,37.0
5,20452,44,22,479.0,1738,1929,0.0,0.0
7,20452,44,22,479.0,1738,1929,0.0,27.0
5,20452,22,36,500.0,1829,2017,146.0,137.0
1,20452,22,36,500.0,1829,2017,0.0,0.0
2,20452,22,36,500.0,1829,2017,0.0,14.0
3,20452,22,36,500.0,1829,2017,112.0,197.0
4,20452,22,36,500.0,1829,2017,0.0,0.0
5,20452,22,36,500.0,1855,2049,0.0,6.0
7,20452,22,36,500.0,1829,2017,0.0,0.0
1,20452,22,36,500.0,1829,2017,0.0,0.0
2,20452,22,36,500.0,1829,2017,161.0,172.0
3,20452,22,36,500.0,1829,2017,37.0,50.0
4,20452,22,36,500.0,1829,2017,0.0,16.0
5,20452,22,36,500.0,1829,2017,43.0,69.0
7,20452,22,36,500.0,1829,2017,10.0,44.0
2,20452,22,36,500.0,1829,2017,0.0,0.0
3,20452,22,36,500.0,1829,2017,6.0,0.0
5,20452,22,36,500.0,1829,2017,63.0,97.0
7,20452,22,36,500.0,1829,2017,27.0,13.0
1,20452,22,36,500.0,1829,2017,56.0,78.0
2,20452,22,36,500.0,1829,2017,0.0,0.0
3,20452,22,36,500.0,1829,2017,0.0,0.0
4,20452,22,36,500.0,1829,2017,153.0,196.0
5,20452,22,36,500.0,1829,2017,6.0,22.0
7,20452,22,36,500.0,1829,2017,0.0,38.0
5,20452,22,42,660.0,1700,1915,13.0,79.0
7,20452,22,42,660.0,1659,1914,0.0,0.0
1,20452,22,42,660.0,1700,1915,61.0,72.0
2,20452,22,42,660.0,1700,1915,0.0,12.0
3,20452,22,42,660.0,1700,1915,17.0,21.0
4,20452,22,42,660.0,1700,1915,0.0,0.0
5,20452,22,42,660.0,1700,1915,0.0,0.0
6,20452,22,42,660.0,1745,2000,0.0,0.0
7,20452,22,42,660.0,1710,1924,0.0,0.0
1,20452,22,42,660.0,1710,1924,0.0,0.0
2,20452,22,42,660.0,1710,1924,0.0,19.0
3,20452,22,42,660.0,1710,1924,0.0,0.0
4,20452,22,42,660.0,1710,1924,0.0,0.0
5,20452,22,42,660.0,1710,1924,0.0,3.0
7,20452,22,42,660.0,1710,1924,0.0,5.0
2,20452,22,42,660.0,1710,1924,0.0,0.0
3,20452,22,42,660.0,1710,1924,0.0,0.0
4,20452,22,42,660.0,1710,1924,52.0,62.0
5,20452,22,42,660.0,1710,1924,5.0,38.0
7,20452,22,42,660.0,1710,1924,0.0,0.0
1,20452,22,42,660.0,1710,1924,160.0,151.0
2,20452,22,42,660.0,1710,1924,19.0,17.0
3,20452,22,42,660.0,1710,1924,0.0,0.0
4,20452,22,42,660.0,1710,1924,0.0,31.0
5,20452,22,42,660.0,1710,1924,0.0,0.0
7,20452,22,42,660.0,1710,1924,0.0,0.0
5,20452,41,22,607.0,1510,1801,0.0,0.0
6,20452,41,22,607.0,1510,1801,0.0,0.0
7,20452,41,22,607.0,1510,1801,0.0,0.0
1,20452,41,22,607.0,1510,1801,0.0,0.0
2,20452,41,22,607.0,1510,1801,0.0,0.0
3,20452,41,22,607.0,1510,1801,0.0,0.0
4,20452,41,22,607.0,1510,1801,0.0,0.0
5,20452,41,22,607.0,1510,1801,0.0,0.0
6,20452,41,22,607.0,1510,1801,0.0,0.0
7,20452,41,22,607.0,1510,1801,0.0,0.0
1,20452,41,22,607.0,1510,1801,0.0,0.0
2,20452,41,22,607.0,1510,1801,0.0,0.0
3,20452,41,22,607.0,1510,1801,0.0,0.0
4,20452,41,22,607.0,1510,1801,0.0,2.0
5,20452,41,22,607.0,1510,1801,0.0,0.0
6,20452,41,22,607.0,1510,1801,0.0,0.0
7,20452,41,22,607.0,1510,1801,0.0,10.0
1,20452,41,22,607.0,1510,1801,0.0,0.0
2,20452,41,22,607.0,1510,1801,0.0,0.0
3,20452,41,22,607.0,1510,1801,54.0,43.0
4,20452,41,22,607.0,1510,1801,0.0,0.0
5,20452,41,22,607.0,1510,1801,0.0,0.0
6,20452,41,22,607.0,1510,1801,60.0,56.0
7,20452,41,22,607.0,1510,1801,0.0,0.0
1,20452,41,22,607.0,1510,1801,40.0,44.0
2,20452,41,22,607.0,1510,1801,0.0,0.0
3,20452,41,22,607.0,1510,1801,0.0,22.0
4,20452,41,22,607.0,1510,1801,0.0,0.0
5,20452,41,22,607.0,1510,1801,1.0,0.0
6,20452,41,22,607.0,1510,1801,0.0,0.0
7,20452,41,22,607.0,1510,1801,0.0,0.0
5,20452,22,41,607.0,1831,1945,0.0,0.0
6,20452,22,41,607.0,1831,1945,0.0,0.0
1,20452,22,41,607.0,1831,1945,0.0,2.0
2,20452,22,41,607.0,1831,1945,5.0,0.0
3,20452,22,41,607.0,1831,1945,0.0,0.0
4,20452,22,41,607.0,1831,1945,0.0,0.0
5,20452,22,41,607.0,1831,1945,295.0,276.0
6,20452,22,41,607.0,1831,1945,0.0,0.0
7,20452,22,41,607.0,1831,1945,0.0,14.0
1,20452,22,41,607.0,1831,1945,0.0,16.0
2,20452,22,41,607.0,1831,1945,5.0,0.0
3,20452,22,41,607.0,1831,1945,10.0,0.0
4,20452,22,41,607.0,1831,1945,0.0,0.0
5,20452,22,41,607.0,1831,1945,0.0,0.0
6,20452,22,41,607.0,1831,1945,0.0,0.0
7,20452,22,41,607.0,1831,1945,70.0,59.0
1,20452,22,41,607.0,1831,1945,3.0,0.0
2,20452,22,41,607.0,1831,1945,0.0,0.0
3,20452,22,41,607.0,1831,1945,42.0,53.0
4,20452,22,41,607.0,1831,1945,63.0,90.0
5,20452,22,41,607.0,1831,1945,0.0,0.0
6,20452,22,41,607.0,1831,1945,58.0,50.0
7,20452,22,41,607.0,1831,1945,1.0,10.0
1,20452,22,41,607.0,1831,1945,49.0,40.0
2,20452,22,41,607.0,1831,1945,0.0,0.0
3,20452,22,41,607.0,1831,1945,25.0,11.0
4,20452,22,41,607.0,1831,1945,0.0,0.0
5,20452,22,41,607.0,1831,1945,12.0,0.0
6,20452,22,41,607.0,1831,1945,2.0,0.0
7,20452,22,41,607.0,1831,1945,0.0,0.0
1,20452,38,22,305.0,605,729,0.0,0.0
2,20452,38,22,305.0,605,729,0.0,0.0
3,20452,38,22,305.0,605,729,0.0,0.0
4,20452,38,22,305.0,605,729,0.0,0.0
5,20452,38,22,305.0,605,729,0.0,0.0
6,20452,38,22,305.0,735,900,0.0,0.0
1,20452,38,22,305.0,605,729,0.0,0.0
2,20452,38,22,305.0,605,729,73.0,62.0
3,20452,38,22,305.0,605,729,0.0,0.0
4,20452,38,22,305.0,605,729,0.0,0.0
5,20452,38,22,305.0,605,729,0.0,0.0
6,20452,38,22,305.0,735,900,0.0,0.0
1,20452,38,22,305.0,605,729,0.0,0.0
2,20452,38,22,305.0,605,729,0.0,0.0
3,20452,38,22,305.0,605,729,0.0,0.0
4,20452,38,22,305.0,605,729,0.0,0.0
5,20452,38,22,305.0,605,729,0.0,0.0
6,20452,38,22,305.0,735,900,0.0,0.0
5,20452,38,23,204.0,1518,1626,0.0,0.0
6,20452,38,23,204.0,1527,1635,47.0,71.0
7,20452,38,23,204.0,1700,1809,0.0,0.0
1,20452,38,23,204.0,1518,1626,0.0,0.0
2,20452,38,23,204.0,1518,1626,0.0,0.0
3,20452,38,23,204.0,1518,1626,5.0,6.0
4,20452,38,23,204.0,1518,1626,0.0,0.0
5,20452,38,23,204.0,1518,1626,0.0,0.0
6,20452,38,23,204.0,1527,1635,0.0,0.0
7,20452,38,23,204.0,1518,1626,0.0,0.0
1,20452,38,23,204.0,1518,1626,0.0,0.0
2,20452,38,23,204.0,1518,1626,0.0,30.0
3,20452,38,23,204.0,1518,1626,0.0,0.0
4,20452,38,23,204.0,1518,1626,318.0,311.0
5,20452,38,23,204.0,1518,1626,1.0,0.0
6,20452,38,23,204.0,1527,1635,0.0,0.0
7,20452,38,23,204.0,1518,1626,43.0,88.0
1,20452,38,23,204.0,1518,1626,6.0,17.0
2,20452,38,23,204.0,1518,1626,38.0,27.0
3,20452,38,23,204.0,1518,1626,0.0,0.0
5,20452,38,23,204.0,1518,1626,5.0,0.0
6,20452,38,23,204.0,1527,1635,0.0,0.0
7,20452,38,23,204.0,1518,1626,12.0,14.0
1,20452,38,23,204.0,1518,1626,141.0,140.0
2,20452,38,23,204.0,1518,1626,0.0,1.0
3,20452,38,23,204.0,1518,1626,7.0,5.0
4,20452,38,23,204.0,1518,1626,0.0,0.0
5,20452,38,23,204.0,1518,1626,1.0,16.0
6,20452,38,23,204.0,1527,1635,21.0,15.0
7,20452,38,23,204.0,1518,1626,0.0,0.0
5,20452,41,22,723.0,2035,2339,0.0,3.0
6,20452,41,22,723.0,1700,2004,0.0,0.0
7,20452,41,22,723.0,1737,2045,5.0,0.0
1,20452,41,22,723.0,2035,2339,0.0,0.0
2,20452,41,22,723.0,2035,2339,0.0,0.0
3,20452,41,22,723.0,2035,2339,0.0,0.0
4,20452,41,22,723.0,2035,2339,0.0,4.0
5,20452,41,22,723.0,2035,2339,0.0,0.0
6,20452,41,22,723.0,1700,2004,0.0,5.0
7,20452,41,22,723.0,1700,2004,0.0,0.0
1,20452,41,22,723.0,2035,2339,0.0,4.0
2,20452,41,22,723.0,2035,2339,6.0,0.0
3,20452,41,22,723.0,2035,2339,42.0,41.0
4,20452,41,22,723.0,2035,2339,0.0,13.0
5,20452,41,22,723.0,2035,2339,9.0,11.0
6,20452,41,22,723.0,1700,2004,22.0,29.0
7,20452,41,22,723.0,1700,2004,0.0,0.0
1,20452,41,22,723.0,2035,2339,0.0,0.0
2,20452,41,22,723.0,2035,2339,0.0,2.0
3,20452,41,22,723.0,2035,2339,0.0,0.0
4,20452,41,22,723.0,2035,2339,82.0,96.0
5,20452,41,22,723.0,2035,2339,0.0,0.0
6,20452,41,22,723.0,1700,2004,221.0,226.0
7,20452,41,22,723.0,1700,2004,139.0,123.0
1,20452,41,22,723.0,2035,2339,0.0,0.0
2,20452,41,22,723.0,2035,2339,0.0,0.0
3,20452,41,22,723.0,2035,2339,30.0,20.0
4,20452,41,22,723.0,2035,2339,0.0,0.0
5,20452,41,22,723.0,2035,2339,0.0,0.0
6,20452,41,22,723.0,1700,2004,0.0,0.0
7,20452,41,22,723.0,1700,2004,0.0,0.0
5,20452,41,22,607.0,2024,2317,0.0,0.0
6,20452,41,22,607.0,2035,2327,0.0,0.0
1,20452,41,22,607.0,2025,2318,0.0,0.0
2,20452,41,22,607.0,2025,2318,139.0,152.0
3,20452,41,22,607.0,2025,2318,0.0,0.0
4,20452,41,22,607.0,2025,2318,0.0,0.0
5,20452,41,22,607.0,2025,2318,0.0,0.0
6,20452,41,22,607.0,2035,2327,0.0,0.0
7,20452,41,22,607.0,2035,2327,0.0,1.0
1,20452,41,22,607.0,2025,2318,15.0,25.0
2,20452,41,22,607.0,2025,2318,0.0,0.0
3,20452,41,22,607.0,2025,2318,0.0,0.0
4,20452,41,22,607.0,2025,2318,0.0,0.0
5,20452,41,22,607.0,2025,2318,0.0,0.0
6,20452,41,22,607.0,2035,2327,0.0,9.0
7,20452,41,22,607.0,2035,2327,0.0,17.0
1,20452,41,22,607.0,2025,2318,0.0,3.0
2,20452,41,22,607.0,2025,2318,0.0,0.0
3,20452,41,22,607.0,2025,2318,79.0,73.0
4,20452,41,22,607.0,2025,2318,58.0,61.0
5,20452,41,22,607.0,2025,2318,7.0,22.0
6,20452,41,22,607.0,2035,2327,50.0,56.0
7,20452,41,22,607.0,2035,2327,101.0,128.0
1,20452,41,22,607.0,2025,2318,34.0,39.0
2,20452,41,22,607.0,2025,2318,0.0,0.0
3,20452,41,22,607.0,2025,2318,0.0,0.0
4,20452,41,22,607.0,2025,2318,0.0,0.0
5,20452,41,22,607.0,2025,2318,0.0,0.0
6,20452,41,22,607.0,2035,2327,0.0,10.0
7,20452,41,22,607.0,2035,2327,66.0,56.0
5,20452,44,22,479.0,612,759,0.0,0.0
1,20452,44,22,479.0,612,759,0.0,0.0
2,20452,44,22,479.0,612,759,0.0,0.0
3,20452,44,22,479.0,612,759,0.0,0.0
4,20452,44,22,479.0,612,759,173.0,163.0
5,20452,44,22,479.0,612,759,0.0,0.0
1,20452,44,22,479.0,600,747,0.0,0.0
2,20452,44,22,479.0,600,747,0.0,0.0
3,20452,44,22,479.0,600,747,0.0,0.0
4,20452,44,22,479.0,600,747,0.0,0.0
5,20452,44,22,479.0,600,747,0.0,0.0
2,20452,44,22,479.0,600,747,0.0,4.0
3,20452,44,22,479.0,600,747,0.0,0.0
4,20452,44,22,479.0,600,747,0.0,0.0
5,20452,44,22,479.0,600,747,0.0,0.0
1,20452,44,22,479.0,600,747,0.0,2.0
2,20452,44,22,479.0,600,747,0.0,0.0
3,20452,44,22,479.0,600,747,0.0,0.0
4,20452,44,22,479.0,600,747,0.0,0.0
5,20452,44,22,479.0,600,747,0.0,0.0
5,20452,38,61,897.0,1020,1202,0.0,15.0
7,20452,38,61,897.0,1020,1202,27.0,21.0
1,20452,38,61,897.0,1020,1202,0.0,0.0
2,20452,38,61,897.0,1020,1202,0.0,16.0
3,20452,38,61,897.0,1020,1202,0.0,23.0
4,20452,38,61,897.0,1020,1202,0.0,0.0
5,20452,38,61,897.0,1020,1202,0.0,0.0
7,20452,38,61,897.0,1020,1202,0.0,0.0
1,20452,38,61,897.0,1020,1202,0.0,0.0
2,20452,38,61,897.0,1020,1202,0.0,0.0
3,20452,38,61,897.0,1020,1202,17.0,7.0
4,20452,38,61,897.0,1020,1202,0.0,0.0
5,20452,38,61,897.0,1020,1202,0.0,0.0
7,20452,38,61,897.0,1020,1202,8.0,0.0
1,20452,38,61,897.0,1020,1202,96.0,104.0
2,20452,38,61,897.0,1020,1202,22.0,8.0
